trial,alpha,alg,group,t,t-inv
0,0.1,eval,13.0,40.0,14.0
0,0.1,eval,24.0,41.0,18.0
0,0.1,eval,7.0,79.0,43.0
0,0.1,eval,28.0,88.0,43.0
0,0.1,eval,21.0,95.0,44.0
0,0.1,eval,3.0,202.0,135.0
0,0.1,lilt,24.0,51.0,8.0
0,0.1,lilt,13.0,66.0,8.0
0,0.1,lilt,28.0,83.0,4.0
0,0.1,lilt,21.0,231.0,16.0
0,0.1,lilt,7.0,244.0,17.0
0,0.1,lila,13.0,26.0,26.0
0,0.1,lila,24.0,26.0,26.0
0,0.1,lila,7.0,44.0,26.0
0,0.1,lila,21.0,63.0,26.0
0,0.1,lila,28.0,83.0,26.0
0,0.1,lila,3.0,222.0,29.0
1,0.1,eval,13.0,60.0,12.0
1,0.1,eval,24.0,74.0,12.0
1,0.1,eval,21.0,76.0,46.0
1,0.1,eval,7.0,89.0,50.0
1,0.1,eval,28.0,96.0,67.0
1,0.1,eval,3.0,329.0,237.0
1,0.1,lilt,21.0,107.0,16.0
1,0.1,lilt,7.0,135.0,19.0
1,0.1,lilt,28.0,135.0,5.0
1,0.1,lilt,13.0,141.0,8.0
1,0.1,lilt,24.0,159.0,8.0
1,0.1,lilt,3.0,3450.0,77.0
1,0.1,lila,13.0,26.0,26.0
1,0.1,lila,24.0,26.0,26.0
1,0.1,lila,21.0,50.0,26.0
1,0.1,lila,7.0,52.0,26.0
1,0.1,lila,28.0,135.0,26.0
1,0.1,lila,3.0,440.0,77.0
2,0.1,eval,7.0,34.0,22.0
2,0.1,eval,28.0,37.0,26.0
2,0.1,eval,21.0,41.0,26.0
2,0.1,eval,13.0,118.0,50.0
2,0.1,eval,24.0,127.0,54.0
2,0.1,eval,3.0,1207.0,313.0
2,0.1,lilt,21.0,34.0,9.0
2,0.1,lilt,28.0,40.0,6.0
2,0.1,lilt,7.0,41.0,15.0
2,0.1,lilt,13.0,174.0,35.0
2,0.1,lilt,24.0,191.0,28.0
2,0.1,lilt,3.0,3179.0,31.0
2,0.1,lila,7.0,26.0,26.0
2,0.1,lila,21.0,26.0,26.0
2,0.1,lila,28.0,40.0,26.0
2,0.1,lila,13.0,45.0,35.0
2,0.1,lila,24.0,50.0,28.0
2,0.1,lila,3.0,354.0,31.0
3,0.1,eval,28.0,50.0,8.0
3,0.1,eval,7.0,68.0,8.0
3,0.1,eval,13.0,76.0,48.0
3,0.1,eval,24.0,82.0,52.0
3,0.1,eval,21.0,116.0,9.0
3,0.1,eval,3.0,794.0,233.0
3,0.1,lilt,7.0,8.0,6.0
3,0.1,lilt,21.0,9.0,6.0
3,0.1,lilt,28.0,48.0,4.0
3,0.1,lilt,13.0,181.0,29.0
3,0.1,lilt,24.0,195.0,29.0
3,0.1,lilt,3.0,3259.0,20.0
3,0.1,lila,7.0,26.0,26.0
3,0.1,lila,13.0,38.0,29.0
3,0.1,lila,28.0,48.0,26.0
3,0.1,lila,24.0,50.0,29.0
3,0.1,lila,21.0,78.0,26.0
3,0.1,lila,3.0,669.0,26.0
4,0.1,eval,28.0,54.0,24.0
4,0.1,eval,7.0,62.0,31.0
4,0.1,eval,24.0,66.0,48.0
4,0.1,eval,13.0,78.0,42.0
4,0.1,eval,21.0,79.0,55.0
4,0.1,eval,3.0,1031.0,403.0
4,0.1,lilt,28.0,40.0,4.0
4,0.1,lilt,7.0,83.0,14.0
4,0.1,lilt,21.0,107.0,14.0
4,0.1,lilt,13.0,171.0,12.0
4,0.1,lilt,24.0,186.0,12.0
4,0.1,lilt,3.0,3404.0,59.0
4,0.1,lila,7.0,26.0,26.0
4,0.1,lila,13.0,26.0,26.0
4,0.1,lila,24.0,39.0,26.0
4,0.1,lila,28.0,40.0,26.0
4,0.1,lila,21.0,63.0,26.0
4,0.1,lila,3.0,1023.0,59.0
5,0.1,eval,28.0,74.0,15.0
5,0.1,eval,13.0,80.0,21.0
5,0.1,eval,7.0,83.0,35.0
5,0.1,eval,24.0,86.0,53.0
5,0.1,eval,21.0,87.0,31.0
5,0.1,eval,3.0,572.0,502.0
5,0.1,lilt,28.0,61.0,4.0
5,0.1,lilt,7.0,108.0,12.0
5,0.1,lilt,21.0,111.0,7.0
5,0.1,lilt,13.0,253.0,14.0
5,0.1,lilt,24.0,253.0,14.0
5,0.1,lilt,3.0,2051.0,28.0
5,0.1,lila,13.0,26.0,26.0
5,0.1,lila,24.0,26.0,26.0
5,0.1,lila,7.0,32.0,26.0
5,0.1,lila,21.0,32.0,26.0
5,0.1,lila,28.0,61.0,26.0
5,0.1,lila,3.0,566.0,28.0
6,0.1,eval,28.0,32.0,8.0
