trial,alpha,alg,group,t,t-inv
0,0.1,eval,103.0,5001.0,1417.0
0,0.1,eval,80.0,8075.0,1530.0
0,0.1,eval,81.0,9325.0,3000.0
0,0.1,eval,30.0,18867.0,5316.0
0,0.1,eval,46.0,23208.0,5506.0
0,0.1,eval,6.0,24624.0,6553.0
0,0.1,eval,29.0,38709.0,5269.0
0,0.1,eval,83.0,39295.0,31721.0
0,0.1,eval,51.0,39654.0,8291.0
0,0.1,lilt,103.0,12940.0,12048.0
0,0.1,lila,103.0,3413.0,51.0
0,0.1,lila,80.0,4515.0,113.0
0,0.1,lila,46.0,5976.0,54.0
0,0.1,lila,81.0,6192.0,69.0
0,0.1,lila,51.0,8565.0,86.0
0,0.1,lila,7.0,11775.0,69.0
0,0.1,lila,6.0,12767.0,113.0
0,0.1,lila,30.0,17324.0,490.0
0,0.1,lila,29.0,31883.0,329.0
0,0.1,lila,83.0,38079.0,1328.0
1,0.1,eval,80.0,12228.0,5941.0
1,0.1,eval,103.0,24670.0,11236.0
1,0.1,eval,29.0,33093.0,23778.0
1,0.1,eval,6.0,36059.0,2248.0
1,0.1,lila,6.0,3601.0,196.0
1,0.1,lila,80.0,7472.0,155.0
1,0.1,lila,103.0,11595.0,51.0
1,0.1,lila,29.0,24679.0,239.0
1,0.1,lila,81.0,26110.0,288.0
1,0.1,lila,30.0,27597.0,504.0
1,0.1,lila,46.0,31354.0,131.0
1,0.1,lila,51.0,34681.0,140.0
2,0.1,eval,103.0,2041.0,218.0
2,0.1,eval,6.0,15940.0,613.0
2,0.1,eval,80.0,17781.0,7773.0
2,0.1,eval,46.0,36899.0,1982.0
2,0.1,lila,11.0,51.0,51.0
2,0.1,lila,6.0,68.0,51.0
2,0.1,lila,103.0,1310.0,51.0
2,0.1,lila,46.0,2015.0,51.0
2,0.1,lila,80.0,8673.0,51.0
3,0.1,eval,103.0,2711.0,67.0
3,0.1,eval,7.0,10379.0,6685.0
3,0.1,eval,80.0,12782.0,104.0
3,0.1,eval,46.0,15355.0,106.0
3,0.1,eval,81.0,17873.0,9996.0
3,0.1,eval,6.0,18655.0,104.0
3,0.1,eval,29.0,35023.0,24922.0
3,0.1,lilt,103.0,35387.0,35365.0
3,0.1,lila,48.0,51.0,51.0
3,0.1,lila,105.0,51.0,51.0
3,0.1,lila,90.0,57.0,639.0
3,0.1,lila,6.0,66.0,58.0
3,0.1,lila,80.0,89.0,54.0
3,0.1,lila,103.0,2461.0,51.0
3,0.1,lila,46.0,3277.0,51.0
3,0.1,lila,7.0,10045.0,565.0
3,0.1,lila,81.0,14239.0,285.0
3,0.1,lila,29.0,25532.0,135.0
4,0.1,eval,80.0,14133.0,4050.0
4,0.1,eval,6.0,16500.0,5425.0
4,0.1,eval,103.0,21544.0,14135.0
4,0.1,eval,46.0,31647.0,24142.0
4,0.1,lilt,103.0,32681.0,31549.0
4,0.1,lila,80.0,7149.0,149.0
4,0.1,lila,6.0,13234.0,180.0
4,0.1,lila,103.0,15328.0,51.0
4,0.1,lila,51.0,22978.0,54.0
4,0.1,lila,29.0,23271.0,307.0
4,0.1,lila,46.0,27623.0,64.0
4,0.1,lila,81.0,39131.0,199.0
5,0.1,eval,80.0,6571.0,2181.0
5,0.1,eval,30.0,14557.0,9856.0
5,0.1,eval,81.0,16292.0,9865.0
5,0.1,eval,6.0,17793.0,1868.0
5,0.1,eval,103.0,24738.0,21083.0
5,0.1,lila,80.0,5876.0,89.0
5,0.1,lila,6.0,6467.0,200.0
5,0.1,lila,30.0,13251.0,385.0
5,0.1,lila,81.0,14477.0,385.0
5,0.1,lila,29.0,21672.0,243.0
5,0.1,lila,103.0,21785.0,56.0
5,0.1,lila,51.0,33326.0,70.0
5,0.1,lila,46.0,34153.0,100.0
6,0.1,eval,81.0,8068.0,5282.0
6,0.1,eval,103.0,9148.0,6867.0
6,0.1,eval,80.0,9216.0,588.0
6,0.1,eval,51.0,9313.0,4884.0
6,0.1,eval,6.0,14225.0,2610.0
6,0.1,eval,29.0,20520.0,15542.0
6,0.1,lilt,103.0,27678.0,27406.0
6,0.1,lila,12.0,243.0,100.0
6,0.1,lila,81.0,7199.0,87.0
6,0.1,lila,30.0,7386.0,494.0
6,0.1,lila,103.0,7523.0,56.0
6,0.1,lila,80.0,8472.0,199.0
6,0.1,lila,79.0,9150.0,91.0
6,0.1,lila,51.0,9246.0,85.0
6,0.1,lila,6.0,9783.0,417.0
6,0.1,lila,29.0,18418.0,227.0
6,0.1,lila,46.0,39503.0,59.0
7,0.1,eval,80.0,19042.0,2127.0
7,0.1,eval,30.0,24245.0,17347.0
7,0.1,eval,81.0,25260.0,19147.0
7,0.1,eval,103.0,25775.0,19187.0
7,0.1,eval,6.0,25874.0,3405.0
7,0.1,eval,29.0,29989.0,18257.0
7,0.1,eval,46.0,35319.0,4837.0
7,0.1,lilt,103.0,35267.0,18.0
7,0.1,lila,46.0,5166.0,51.0
7,0.1,lila,8.0,6407.0,627.0
7,0.1,lila,80.0,15618.0,108.0
7,0.1,lila,30.0,19027.0,273.0
7,0.1,lila,103.0,19273.0,51.0
7,0.1,lila,81.0,22652.0,234.0
7,0.1,lila,29.0,23698.0,146.0
7,0.1,lila,6.0,25209.0,307.0
7,0.1,lila,51.0,29259.0,51.0
8,0.1,eval,80.0,18441.0,14918.0
8,0.1,eval,103.0,19917.0,17765.0
8,0.1,eval,81.0,20865.0,4622.0
8,0.1,eval,46.0,25587.0,19643.0
8,0.1,eval,30.0,32318.0,6119.0
8,0.1,eval,6.0,34584.0,17679.0
8,0.1,eval,51.0,35228.0,28254.0
8,0.1,eval,79.0,36145.0,28836.0
8,0.1,eval,5.0,36265.0,26057.0
8,0.1,lilt,103.0,32465.0,31851.0
8,0.1,lila,76.0,86.0,293.0
8,0.1,lila,30.0,7256.0,384.0
8,0.1,lila,80.0,15284.0,193.0
8,0.1,lila,103.0,18192.0,51.0
8,0.1,lila,81.0,18328.0,131.0
8,0.1,lila,46.0,25360.0,91.0
8,0.1,lila,6.0,26421.0,241.0
8,0.1,lila,51.0,28854.0,58.0
8,0.1,lila,79.0,36265.0,72.0
8,0.1,lila,5.0,39123.0,128.0
9,0.1,eval,80.0,755.0,158.0
9,0.1,eval,81.0,11009.0,2150.0
9,0.1,eval,7.0,11619.0,6540.0
9,0.1,eval,103.0,12022.0,758.0
9,0.1,eval,30.0,19642.0,894.0
9,0.1,eval,6.0,26121.0,235.0
9,0.1,eval,29.0,33376.0,15897.0
9,0.1,eval,46.0,38683.0,7806.0
9,0.1,lilt,103.0,38680.0,38549.0
9,0.1,lila,6.0,158.0,66.0
9,0.1,lila,80.0,170.0,66.0
9,0.1,lila,81.0,9894.0,323.0
9,0.1,lila,103.0,11640.0,51.0
9,0.1,lila,7.0,11772.0,1077.0
9,0.1,lila,46.0,13507.0,61.0
9,0.1,lila,30.0,19749.0,706.0
9,0.1,lila,29.0,27970.0,135.0
9,0.1,lila,51.0,37958.0,82.0
10,0.1,eval,80.0,25874.0,13802.0
10,0.1,eval,103.0,28809.0,439.0
10,0.1,eval,81.0,30796.0,19950.0
10,0.1,lila,13.0,87.0,352.0
10,0.1,lila,80.0,15246.0,94.0
10,0.1,lila,81.0,23262.0,229.0
10,0.1,lila,103.0,26602.0,51.0
10,0.1,lila,6.0,26812.0,106.0
10,0.1,lila,51.0,30046.0,117.0
11,0.1,eval,80.0,15505.0,4543.0
11,0.1,eval,103.0,22000.0,7338.0
11,0.1,eval,81.0,23383.0,19806.0
11,0.1,eval,6.0,25016.0,8431.0
11,0.1,eval,29.0,35705.0,1983.0
11,0.1,lila,80.0,7354.0,203.0
11,0.1,lila,103.0,16284.0,51.0
11,0.1,lila,81.0,21673.0,218.0
11,0.1,lila,6.0,22574.0,217.0
11,0.1,lila,46.0,25016.0,51.0
11,0.1,lila,29.0,32813.0,296.0
12,0.1,eval,80.0,5593.0,3344.0
12,0.1,eval,103.0,19162.0,885.0
12,0.1,eval,46.0,23597.0,681.0
12,0.1,eval,79.0,25126.0,22633.0
12,0.1,eval,51.0,26312.0,6436.0
12,0.1,eval,28.0,27408.0,23828.0
12,0.1,eval,81.0,31670.0,19862.0
12,0.1,eval,29.0,32468.0,5803.0
12,0.1,eval,6.0,34057.0,5440.0
12,0.1,lilt,103.0,25452.0,11.0
12,0.1,lila,28.0,51.0,51.0
12,0.1,lila,80.0,5546.0,289.0
12,0.1,lila,29.0,8214.0,532.0
12,0.1,lila,6.0,10326.0,289.0
12,0.1,lila,83.0,12322.0,566.0
12,0.1,lila,103.0,12667.0,51.0
12,0.1,lila,46.0,18504.0,70.0
12,0.1,lila,51.0,24830.0,51.0
12,0.1,lila,79.0,27583.0,51.0
12,0.1,lila,81.0,29439.0,228.0
12,0.1,lila,30.0,33383.0,244.0
12,0.1,lila,7.0,39842.0,493.0
13,0.1,eval,103.0,2312.0,922.0
13,0.1,eval,51.0,2807.0,1243.0
13,0.1,eval,80.0,5040.0,898.0
13,0.1,eval,81.0,13197.0,1730.0
13,0.1,eval,7.0,27306.0,9933.0
13,0.1,eval,46.0,28437.0,2949.0
13,0.1,eval,29.0,30012.0,2544.0
13,0.1,eval,6.0,36719.0,6021.0
13,0.1,lilt,103.0,28636.0,13.0
13,0.1,lila,103.0,2257.0,51.0
13,0.1,lila,51.0,2397.0,90.0
13,0.1,lila,80.0,3130.0,173.0
13,0.1,lila,81.0,8456.0,288.0
13,0.1,lila,6.0,9571.0,287.0
13,0.1,lila,29.0,17511.0,203.0
13,0.1,lila,7.0,20383.0,319.0
13,0.1,lila,46.0,25824.0,127.0
13,0.1,lila,30.0,36558.0,289.0
14,0.1,eval,80.0,6616.0,5570.0
14,0.1,eval,103.0,10591.0,2010.0
14,0.1,eval,81.0,11745.0,636.0
14,0.1,eval,6.0,22485.0,1279.0
14,0.1,eval,46.0,23270.0,935.0
14,0.1,eval,29.0,28995.0,5857.0
14,0.1,eval,51.0,39171.0,10995.0
14,0.1,lilt,103.0,34965.0,21.0
14,0.1,lila,30.0,66.0,66.0
14,0.1,lila,81.0,1752.0,66.0
14,0.1,lila,80.0,6566.0,200.0
14,0.1,lila,103.0,6983.0,51.0
14,0.1,lila,29.0,7747.0,295.0
14,0.1,lila,51.0,21491.0,60.0
14,0.1,lila,6.0,21924.0,745.0
14,0.1,lila,46.0,23031.0,51.0
14,0.1,lila,35.0,29675.0,136.0
15,0.1,eval,103.0,4263.0,1318.0
15,0.1,eval,80.0,4706.0,3635.0
15,0.1,eval,46.0,23568.0,1470.0
15,0.1,eval,6.0,24224.0,7866.0
15,0.1,eval,29.0,37857.0,4519.0
15,0.1,lilt,103.0,31757.0,29585.0
15,0.1,lila,26.0,51.0,840.0
15,0.1,lila,77.0,51.0,164.0
15,0.1,lila,83.0,772.0,310.0
15,0.1,lila,103.0,3063.0,51.0
15,0.1,lila,80.0,4519.0,151.0
15,0.1,lila,51.0,4706.0,83.0
15,0.1,lila,46.0,11289.0,92.0
15,0.1,lila,6.0,11524.0,288.0
15,0.1,lila,29.0,11621.0,266.0
15,0.1,lila,81.0,29751.0,92.0
16,0.1,eval,80.0,13238.0,10302.0
16,0.1,eval,81.0,15062.0,4198.0
16,0.1,eval,103.0,15747.0,10109.0
16,0.1,eval,87.0,18963.0,6467.0
16,0.1,eval,46.0,18975.0,12242.0
16,0.1,eval,7.0,24719.0,6963.0
16,0.1,eval,51.0,24743.0,20124.0
16,0.1,eval,30.0,28932.0,4919.0
16,0.1,eval,29.0,30215.0,11982.0
16,0.1,eval,6.0,36960.0,8853.0
16,0.1,lilt,103.0,24485.0,24465.0
16,0.1,lila,81.0,6622.0,187.0
16,0.1,lila,103.0,12015.0,67.0
16,0.1,lila,80.0,12242.0,176.0
16,0.1,lila,46.0,15279.0,72.0
16,0.1,lila,30.0,17940.0,187.0
16,0.1,lila,87.0,18509.0,123.0
16,0.1,lila,35.0,18941.0,154.0
16,0.1,lila,7.0,19706.0,358.0
16,0.1,lila,29.0,23175.0,359.0
16,0.1,lila,51.0,24482.0,170.0
16,0.1,lila,6.0,27467.0,179.0
17,0.1,eval,80.0,24005.0,18868.0
17,0.1,eval,103.0,24957.0,20701.0
17,0.1,eval,6.0,24969.0,19873.0
17,0.1,eval,29.0,36267.0,526.0
17,0.1,lila,80.0,18999.0,67.0
17,0.1,lila,103.0,20721.0,51.0
17,0.1,lila,6.0,24969.0,347.0
17,0.1,lila,29.0,25454.0,138.0
17,0.1,lila,51.0,32053.0,51.0
17,0.1,lila,46.0,37350.0,55.0
18,0.1,eval,81.0,14366.0,1062.0
18,0.1,eval,80.0,19839.0,7235.0
18,0.1,eval,29.0,23531.0,19839.0
18,0.1,eval,103.0,26906.0,11764.0
18,0.1,eval,6.0,27830.0,3977.0
18,0.1,lilt,103.0,35711.0,11.0
18,0.1,lila,25.0,243.0,157.0
18,0.1,lila,81.0,7607.0,137.0
18,0.1,lila,103.0,12421.0,51.0
18,0.1,lila,80.0,18578.0,244.0
18,0.1,lila,29.0,20393.0,351.0
18,0.1,lila,51.0,29393.0,51.0
18,0.1,lila,6.0,30939.0,314.0
18,0.1,lila,46.0,33372.0,51.0
18,0.1,lila,30.0,33635.0,391.0
18,0.1,lila,7.0,34127.0,437.0
19,0.1,eval,103.0,3167.0,1887.0
19,0.1,eval,46.0,7000.0,1797.0
19,0.1,eval,6.0,12876.0,2610.0
19,0.1,eval,80.0,17216.0,8197.0
19,0.1,eval,81.0,25597.0,7323.0
19,0.1,lilt,103.0,39223.0,39180.0
19,0.1,lila,6.0,4134.0,277.0
19,0.1,lila,46.0,6892.0,51.0
19,0.1,lila,103.0,7052.0,51.0
19,0.1,lila,80.0,8418.0,202.0
19,0.1,lila,81.0,18390.0,189.0
19,0.1,lila,7.0,26479.0,241.0
19,0.1,lila,30.0,34491.0,276.0
20,0.1,eval,46.0,5247.0,4118.0
20,0.1,eval,103.0,5337.0,3854.0
20,0.1,eval,80.0,11628.0,145.0
20,0.1,eval,81.0,14521.0,1558.0
20,0.1,eval,30.0,21359.0,675.0
20,0.1,eval,6.0,21841.0,1497.0
20,0.1,eval,29.0,30045.0,14039.0
20,0.1,eval,7.0,39343.0,12141.0
20,0.1,lilt,103.0,32371.0,24.0
20,0.1,lila,80.0,145.0,51.0
20,0.1,lila,3.0,507.0,410.0
20,0.1,lila,30.0,1584.0,282.0
20,0.1,lila,103.0,4189.0,51.0
20,0.1,lila,46.0,4469.0,56.0
20,0.1,lila,81.0,5325.0,240.0
20,0.1,lila,6.0,11565.0,98.0
20,0.1,lila,29.0,25140.0,85.0
20,0.1,lila,7.0,26594.0,240.0
21,0.1,eval,80.0,5790.0,708.0
21,0.1,eval,6.0,6770.0,657.0
21,0.1,eval,103.0,13760.0,71.0
21,0.1,eval,46.0,16286.0,771.0
21,0.1,lilt,103.0,30929.0,28032.0
21,0.1,lila,46.0,1891.0,70.0
21,0.1,lila,6.0,2624.0,98.0
21,0.1,lila,80.0,5177.0,71.0
21,0.1,lila,103.0,5791.0,51.0
21,0.1,lila,29.0,35308.0,77.0
22,0.1,eval,80.0,14080.0,225.0
22,0.1,eval,103.0,14577.0,275.0
22,0.1,eval,81.0,18561.0,186.0
22,0.1,eval,7.0,23380.0,222.0
22,0.1,eval,46.0,24610.0,5903.0
