trial,alpha,alg,group,t,t-inv
0,0.1,eval,28.0,2113.0,1214.0
0,0.1,eval,103.0,4654.0,2007.0
0,0.1,eval,51.0,8045.0,2090.0
0,0.1,sprt,103.0,8643.0,2740.0
0,0.1,lila,29.0,101.0,101.0
0,0.1,lila,28.0,2020.0,200.0
0,0.1,lila,103.0,4009.0,101.0
0,0.1,lila,51.0,5572.0,101.0
0,0.1,lila,80.0,5647.0,101.0
1,0.1,eval,103.0,2347.0,588.0
1,0.1,eval,80.0,4352.0,3793.0
1,0.1,eval,46.0,4638.0,3937.0
1,0.1,eval,51.0,5335.0,2400.0
1,0.1,eval,29.0,5616.0,4438.0
1,0.1,eval,6.0,9785.0,478.0
1,0.1,sprt,103.0,5726.0,2189.0
1,0.1,lilt,103.0,7430.0,101.0
1,0.1,lila,53.0,163.0,146.0
1,0.1,lila,106.0,322.0,314.0
1,0.1,lila,103.0,2261.0,101.0
1,0.1,lila,51.0,2677.0,101.0
1,0.1,lila,46.0,4029.0,101.0
1,0.1,lila,80.0,4241.0,101.0
1,0.1,lila,29.0,5359.0,426.0
1,0.1,lila,6.0,8540.0,177.0
2,0.1,eval,80.0,2203.0,386.0
2,0.1,eval,103.0,2306.0,386.0
2,0.1,eval,29.0,2341.0,1267.0
2,0.1,eval,51.0,4363.0,2024.0
2,0.1,sprt,103.0,5469.0,1848.0
2,0.1,lilt,103.0,5638.0,101.0
2,0.1,lila,103.0,1116.0,101.0
2,0.1,lila,80.0,1267.0,101.0
2,0.1,lila,29.0,2054.0,230.0
2,0.1,lila,51.0,2080.0,101.0
2,0.1,lila,6.0,4185.0,101.0
2,0.1,lila,46.0,9389.0,101.0
3,0.1,eval,30.0,4058.0,541.0
3,0.1,eval,81.0,5505.0,311.0
3,0.1,eval,103.0,5522.0,283.0
3,0.1,eval,51.0,5617.0,234.0
3,0.1,eval,80.0,6587.0,1246.0
3,0.1,eval,83.0,9398.0,3518.0
3,0.1,sprt,103.0,8510.0,2875.0
3,0.1,lila,30.0,541.0,151.0
3,0.1,lila,81.0,561.0,101.0
3,0.1,lila,103.0,4277.0,101.0
3,0.1,lila,51.0,5400.0,101.0
3,0.1,lila,80.0,5595.0,120.0
3,0.1,lila,83.0,6584.0,625.0
3,0.1,lila,6.0,8146.0,217.0
4,0.1,eval,103.0,433.0,243.0
4,0.1,eval,46.0,442.0,237.0
4,0.1,eval,80.0,4467.0,519.0
4,0.1,eval,51.0,4900.0,490.0
4,0.1,eval,29.0,7471.0,4364.0
4,0.1,eval,83.0,9728.0,1660.0
4,0.1,eval,6.0,9739.0,825.0
4,0.1,sprt,103.0,7054.0,746.0
4,0.1,lilt,103.0,9661.0,101.0
4,0.1,lila,46.0,259.0,101.0
4,0.1,lila,103.0,284.0,101.0
4,0.1,lila,7.0,311.0,229.0
4,0.1,lila,83.0,3894.0,667.0
4,0.1,lila,51.0,4072.0,101.0
4,0.1,lila,80.0,4101.0,101.0
4,0.1,lila,29.0,5408.0,188.0
4,0.1,lila,28.0,7198.0,253.0
4,0.1,lila,6.0,8695.0,257.0
5,0.1,eval,103.0,7726.0,6187.0
5,0.1,lila,103.0,6670.0,101.0
5,0.1,lila,29.0,6845.0,155.0
5,0.1,lila,80.0,7302.0,109.0
5,0.1,lila,51.0,7865.0,101.0
6,0.1,eval,103.0,2961.0,499.0
6,0.1,eval,81.0,6970.0,860.0
6,0.1,eval,51.0,8166.0,2694.0
6,0.1,eval,29.0,8338.0,2577.0
6,0.1,eval,30.0,8648.0,1378.0
6,0.1,eval,80.0,9866.0,330.0
6,0.1,sprt,103.0,7341.0,1486.0
6,0.1,lila,26.0,154.0,154.0
6,0.1,lila,46.0,1199.0,101.0
6,0.1,lila,103.0,1199.0,101.0
6,0.1,lila,81.0,1600.0,101.0
6,0.1,lila,80.0,2943.0,101.0
6,0.1,lila,29.0,3097.0,102.0
6,0.1,lila,51.0,6169.0,101.0
6,0.1,lila,83.0,7143.0,938.0
6,0.1,lila,79.0,7259.0,101.0
6,0.1,lila,30.0,8572.0,459.0
7,0.1,eval,80.0,3173.0,2570.0
7,0.1,eval,103.0,3856.0,3016.0
7,0.1,eval,51.0,5498.0,2870.0
7,0.1,eval,29.0,8001.0,4688.0
7,0.1,eval,30.0,8298.0,1856.0
7,0.1,eval,83.0,8564.0,5215.0
7,0.1,sprt,103.0,7305.0,3051.0
7,0.1,sprt,51.0,8328.0,3407.0
7,0.1,lilt,103.0,8894.0,101.0
7,0.1,lila,79.0,101.0,101.0
7,0.1,lila,80.0,3064.0,144.0
7,0.1,lila,51.0,3397.0,101.0
7,0.1,lila,103.0,3822.0,101.0
7,0.1,lila,6.0,4473.0,144.0
7,0.1,lila,83.0,5983.0,1038.0
7,0.1,lila,29.0,7318.0,193.0
7,0.1,lila,30.0,7604.0,260.0
7,0.1,lila,81.0,8850.0,260.0
8,0.1,eval,80.0,2606.0,252.0
8,0.1,eval,6.0,2649.0,234.0
8,0.1,eval,103.0,5671.0,231.0
8,0.1,sprt,103.0,9083.0,2540.0
8,0.1,lila,6.0,254.0,152.0
8,0.1,lila,53.0,707.0,187.0
8,0.1,lila,80.0,2471.0,151.0
8,0.1,lila,51.0,4770.0,101.0
8,0.1,lila,103.0,5302.0,101.0
9,0.1,eval,103.0,9084.0,4610.0
9,0.1,lila,53.0,106.0,106.0
9,0.1,lila,103.0,6490.0,101.0
10,0.1,eval,6.0,3421.0,2101.0
10,0.1,eval,103.0,4131.0,2542.0
10,0.1,eval,51.0,8108.0,5626.0
10,0.1,eval,81.0,8408.0,4015.0
10,0.1,eval,80.0,9064.0,2101.0
10,0.1,eval,46.0,9326.0,2943.0
10,0.1,eval,79.0,9444.0,7276.0
10,0.1,sprt,103.0,6998.0,2508.0
10,0.1,lilt,103.0,8026.0,101.0
10,0.1,lila,76.0,189.0,189.0
10,0.1,lila,103.0,2901.0,101.0
10,0.1,lila,6.0,3389.0,141.0
10,0.1,lila,83.0,3955.0,886.0
10,0.1,lila,46.0,4030.0,101.0
10,0.1,lila,81.0,5237.0,198.0
10,0.1,lila,80.0,5604.0,141.0
10,0.1,lila,51.0,6893.0,101.0
10,0.1,lila,79.0,7435.0,101.0
10,0.1,lila,7.0,9500.0,219.0
11,0.1,eval,103.0,5887.0,4887.0
11,0.1,eval,81.0,7348.0,4705.0
11,0.1,eval,51.0,7485.0,5722.0
11,0.1,sprt,103.0,7442.0,3457.0
11,0.1,lila,103.0,5082.0,101.0
11,0.1,lila,46.0,6625.0,101.0
11,0.1,lila,81.0,7137.0,297.0
11,0.1,lila,51.0,7146.0,101.0
11,0.1,lila,30.0,7459.0,489.0
12,0.1,eval,80.0,4520.0,3631.0
12,0.1,eval,103.0,4845.0,102.0
12,0.1,eval,51.0,7509.0,779.0
