trial,alpha,alg,group,t,t-inv
0,0.1,eval,13.0,41.0,101.0
0,0.1,eval,24.0,65.0,101.0
0,0.1,eval,7.0,269.0,245.0
0,0.1,sprt,13.0,1047.0,384.0
0,0.1,sprt,24.0,1136.0,443.0
0,0.1,sprt,7.0,1155.0,418.0
0,0.1,lilt,13.0,71.0,101.0
0,0.1,lilt,7.0,308.0,101.0
0,0.1,lilt,24.0,343.0,101.0
0,0.1,lila,13.0,101.0,101.0
0,0.1,lila,24.0,101.0,101.0
0,0.1,lila,7.0,261.0,101.0
0,0.1,lila,21.0,2951.0,101.0
1,0.1,eval,13.0,66.0,101.0
1,0.1,eval,24.0,136.0,101.0
1,0.1,eval,7.0,146.0,123.0
1,0.1,sprt,13.0,915.0,379.0
1,0.1,sprt,7.0,954.0,420.0
1,0.1,sprt,24.0,1076.0,419.0
1,0.1,sprt,21.0,2974.0,1294.0
1,0.1,lilt,13.0,209.0,101.0
1,0.1,lilt,7.0,355.0,101.0
1,0.1,lilt,24.0,381.0,101.0
1,0.1,lila,13.0,101.0,101.0
1,0.1,lila,24.0,106.0,101.0
1,0.1,lila,7.0,138.0,101.0
1,0.1,lila,21.0,2768.0,101.0
2,0.1,eval,7.0,51.0,101.0
2,0.1,eval,13.0,129.0,102.0
2,0.1,eval,24.0,173.0,134.0
2,0.1,eval,21.0,3394.0,101.0
2,0.1,sprt,13.0,789.0,386.0
2,0.1,sprt,24.0,938.0,465.0
2,0.1,sprt,7.0,947.0,330.0
2,0.1,lilt,7.0,70.0,101.0
2,0.1,lilt,13.0,200.0,101.0
2,0.1,lilt,24.0,425.0,101.0
2,0.1,lila,7.0,101.0,101.0
2,0.1,lila,21.0,107.0,101.0
2,0.1,lila,13.0,109.0,101.0
2,0.1,lila,24.0,166.0,101.0
3,0.1,eval,13.0,100.0,101.0
3,0.1,eval,7.0,130.0,111.0
3,0.1,eval,24.0,170.0,101.0
3,0.1,sprt,7.0,869.0,361.0
3,0.1,sprt,13.0,934.0,315.0
3,0.1,sprt,24.0,1137.0,378.0
3,0.1,lilt,7.0,9.0,101.0
3,0.1,lilt,13.0,217.0,101.0
3,0.1,lilt,24.0,283.0,101.0
3,0.1,lila,13.0,101.0,101.0
3,0.1,lila,7.0,120.0,101.0
3,0.1,lila,24.0,159.0,101.0
3,0.1,lila,21.0,1965.0,101.0
4,0.1,eval,13.0,91.0,101.0
4,0.1,eval,24.0,96.0,101.0
4,0.1,eval,7.0,103.0,101.0
4,0.1,sprt,13.0,970.0,367.0
4,0.1,sprt,7.0,1120.0,496.0
4,0.1,sprt,24.0,1187.0,412.0
4,0.1,lilt,7.0,137.0,101.0
4,0.1,lilt,13.0,208.0,101.0
4,0.1,lilt,24.0,312.0,101.0
4,0.1,lila,7.0,101.0,101.0
4,0.1,lila,13.0,101.0,101.0
4,0.1,lila,24.0,101.0,101.0
4,0.1,lila,21.0,3276.0,101.0
5,0.1,eval,13.0,101.0,101.0
5,0.1,eval,7.0,163.0,101.0
5,0.1,eval,24.0,214.0,101.0
5,0.1,eval,21.0,2507.0,2242.0
5,0.1,sprt,13.0,922.0,404.0
5,0.1,sprt,7.0,1043.0,326.0
5,0.1,sprt,24.0,1090.0,456.0
5,0.1,lilt,7.0,201.0,101.0
5,0.1,lilt,13.0,317.0,101.0
5,0.1,lilt,24.0,427.0,101.0
5,0.1,lila,13.0,101.0,101.0
5,0.1,lila,24.0,101.0,101.0
5,0.1,lila,7.0,108.0,101.0
5,0.1,lila,21.0,2380.0,101.0
6,0.1,eval,13.0,37.0,101.0
6,0.1,eval,24.0,41.0,101.0
6,0.1,eval,7.0,263.0,101.0
6,0.1,eval,21.0,2405.0,1217.0
6,0.1,sprt,13.0,872.0,356.0
6,0.1,sprt,7.0,898.0,398.0
6,0.1,sprt,24.0,923.0,332.0
6,0.1,lilt,13.0,41.0,101.0
6,0.1,lilt,24.0,116.0,101.0
6,0.1,lilt,7.0,346.0,101.0
6,0.1,lilt,21.0,2403.0,101.0
6,0.1,lila,13.0,101.0,101.0
6,0.1,lila,24.0,101.0,101.0
6,0.1,lila,7.0,235.0,101.0
6,0.1,lila,21.0,1709.0,101.0
7,0.1,eval,13.0,80.0,101.0
7,0.1,eval,24.0,101.0,101.0
7,0.1,eval,7.0,122.0,101.0
7,0.1,sprt,13.0,797.0,328.0
7,0.1,sprt,24.0,945.0,370.0
7,0.1,sprt,7.0,1018.0,357.0
7,0.1,lilt,13.0,151.0,101.0
7,0.1,lilt,7.0,185.0,101.0
7,0.1,lilt,24.0,195.0,101.0
7,0.1,lila,13.0,101.0,101.0
7,0.1,lila,24.0,101.0,101.0
7,0.1,lila,7.0,103.0,101.0
7,0.1,lila,21.0,3335.0,101.0
8,0.1,eval,13.0,96.0,101.0
8,0.1,eval,24.0,104.0,101.0
8,0.1,eval,7.0,173.0,114.0
8,0.1,eval,21.0,3120.0,1553.0
8,0.1,sprt,13.0,776.0,328.0
8,0.1,sprt,24.0,815.0,376.0
8,0.1,sprt,7.0,971.0,426.0
8,0.1,lilt,13.0,189.0,101.0
8,0.1,lilt,24.0,192.0,101.0
8,0.1,lilt,7.0,298.0,101.0
8,0.1,lila,13.0,101.0,101.0
8,0.1,lila,24.0,101.0,101.0
8,0.1,lila,7.0,182.0,101.0
8,0.1,lila,21.0,3133.0,101.0
9,0.1,eval,13.0,87.0,101.0
9,0.1,eval,7.0,103.0,101.0
9,0.1,eval,24.0,144.0,101.0
9,0.1,sprt,7.0,865.0,362.0
9,0.1,sprt,13.0,924.0,382.0
9,0.1,sprt,24.0,1077.0,455.0
9,0.1,lilt,7.0,164.0,101.0
9,0.1,lilt,13.0,256.0,101.0
9,0.1,lilt,24.0,410.0,101.0
9,0.1,lila,13.0,101.0,101.0
9,0.1,lila,7.0,102.0,101.0
9,0.1,lila,24.0,131.0,101.0
9,0.1,lila,21.0,1871.0,101.0
10,0.1,eval,13.0,54.0,101.0
10,0.1,eval,24.0,62.0,101.0
10,0.1,eval,7.0,163.0,114.0
10,0.1,sprt,13.0,863.0,279.0
10,0.1,sprt,7.0,965.0,334.0
10,0.1,sprt,24.0,1011.0,368.0
10,0.1,lilt,13.0,68.0,101.0
10,0.1,lilt,24.0,179.0,101.0
10,0.1,lilt,7.0,280.0,101.0
10,0.1,lila,13.0,101.0,101.0
10,0.1,lila,24.0,101.0,101.0
10,0.1,lila,7.0,142.0,101.0
10,0.1,lila,21.0,3233.0,101.0
11,0.1,eval,13.0,91.0,101.0
11,0.1,eval,24.0,140.0,101.0
11,0.1,eval,7.0,239.0,101.0
11,0.1,sprt,13.0,979.0,409.0
11,0.1,sprt,7.0,1058.0,416.0
11,0.1,sprt,24.0,1224.0,476.0
11,0.1,lilt,13.0,300.0,101.0
11,0.1,lilt,7.0,345.0,101.0
11,0.1,lilt,24.0,443.0,101.0
11,0.1,lila,13.0,101.0,101.0
11,0.1,lila,7.0,121.0,101.0
11,0.1,lila,24.0,133.0,101.0
11,0.1,lila,21.0,3427.0,101.0
12,0.1,eval,7.0,79.0,101.0
12,0.1,eval,13.0,112.0,101.0
12,0.1,eval,21.0,125.0,101.0
12,0.1,eval,24.0,189.0,101.0
12,0.1,sprt,13.0,824.0,333.0
12,0.1,sprt,7.0,898.0,342.0
12,0.1,sprt,24.0,995.0,341.0
12,0.1,sprt,21.0,2720.0,900.0
12,0.1,lilt,7.0,119.0,101.0
12,0.1,lilt,13.0,270.0,101.0
12,0.1,lilt,24.0,308.0,101.0
12,0.1,lilt,21.0,2681.0,101.0
12,0.1,lila,7.0,101.0,101.0
12,0.1,lila,13.0,101.0,101.0
12,0.1,lila,24.0,113.0,101.0
12,0.1,lila,21.0,125.0,101.0
13,0.1,eval,13.0,77.0,101.0
13,0.1,eval,7.0,166.0,110.0
13,0.1,eval,24.0,218.0,101.0
13,0.1,sprt,7.0,923.0,358.0
13,0.1,sprt,13.0,978.0,427.0
13,0.1,sprt,24.0,1106.0,480.0
13,0.1,lilt,7.0,210.0,101.0
13,0.1,lilt,13.0,252.0,101.0
13,0.1,lilt,24.0,321.0,101.0
13,0.1,lila,13.0,101.0,101.0
13,0.1,lila,24.0,102.0,101.0
13,0.1,lila,7.0,162.0,101.0
13,0.1,lila,21.0,3232.0,101.0
14,0.1,eval,13.0,119.0,101.0
14,0.1,eval,24.0,138.0,101.0
14,0.1,eval,7.0,276.0,117.0
14,0.1,eval,21.0,2943.0,2812.0
14,0.1,sprt,13.0,977.0,410.0
14,0.1,sprt,7.0,1073.0,534.0
14,0.1,sprt,24.0,1232.0,442.0
14,0.1,sprt,21.0,3270.0,1878.0
14,0.1,lilt,13.0,323.0,101.0
14,0.1,lilt,24.0,405.0,101.0
14,0.1,lilt,7.0,543.0,101.0
14,0.1,lila,13.0,101.0,101.0
14,0.1,lila,24.0,101.0,101.0
14,0.1,lila,7.0,268.0,101.0
14,0.1,lila,21.0,2956.0,101.0
15,0.1,eval,24.0,66.0,101.0
15,0.1,eval,7.0,111.0,101.0
15,0.1,eval,13.0,123.0,101.0
15,0.1,sprt,13.0,876.0,337.0
15,0.1,sprt,24.0,936.0,345.0
15,0.1,sprt,7.0,1147.0,357.0
15,0.1,lilt,24.0,192.0,101.0
15,0.1,lilt,13.0,210.0,101.0
15,0.1,lilt,7.0,226.0,101.0
15,0.1,lila,13.0,101.0,101.0
15,0.1,lila,24.0,101.0,101.0
15,0.1,lila,7.0,110.0,101.0
15,0.1,lila,21.0,3244.0,101.0
16,0.1,eval,13.0,129.0,101.0
16,0.1,eval,24.0,141.0,121.0
16,0.1,eval,7.0,284.0,109.0
16,0.1,sprt,7.0,975.0,426.0
16,0.1,sprt,13.0,1014.0,381.0
16,0.1,sprt,24.0,1264.0,393.0
