trial,alpha,alg,group,t,t-inv
17,0.1,lilt,7.0,1204.0,101.0
17,0.1,lilt,24.0,1237.0,101.0
17,0.1,lila,13.0,104.0,101.0
17,0.1,lila,7.0,496.0,101.0
17,0.1,lila,24.0,839.0,101.0
18,0.1,eval,13.0,148.0,101.0
18,0.1,eval,7.0,283.0,116.0
18,0.1,eval,24.0,311.0,204.0
18,0.1,sprt,13.0,1039.0,387.0
18,0.1,sprt,24.0,1666.0,603.0
18,0.1,sprt,7.0,2091.0,675.0
18,0.1,lilt,13.0,304.0,101.0
18,0.1,lilt,24.0,644.0,101.0
18,0.1,lilt,7.0,994.0,101.0
18,0.1,lila,13.0,107.0,101.0
18,0.1,lila,7.0,277.0,101.0
18,0.1,lila,24.0,306.0,101.0
19,0.1,eval,13.0,163.0,125.0
19,0.1,eval,7.0,616.0,513.0
19,0.1,eval,24.0,672.0,258.0
19,0.1,sprt,13.0,1145.0,454.0
19,0.1,sprt,24.0,1965.0,760.0
19,0.1,sprt,7.0,2129.0,676.0
19,0.1,lilt,13.0,311.0,101.0
19,0.1,lilt,24.0,1158.0,101.0
19,0.1,lilt,7.0,1194.0,101.0
19,0.1,lila,13.0,153.0,101.0
19,0.1,lila,7.0,618.0,101.0
19,0.1,lila,24.0,664.0,101.0
20,0.1,eval,13.0,89.0,101.0
20,0.1,eval,7.0,304.0,140.0
20,0.1,eval,24.0,522.0,101.0
20,0.1,sprt,13.0,1091.0,460.0
20,0.1,sprt,24.0,1859.0,793.0
20,0.1,sprt,7.0,2509.0,674.0
20,0.1,lilt,13.0,405.0,101.0
20,0.1,lilt,7.0,879.0,101.0
20,0.1,lilt,24.0,1120.0,101.0
20,0.1,lila,13.0,101.0,101.0
20,0.1,lila,7.0,443.0,101.0
20,0.1,lila,24.0,520.0,101.0
21,0.1,eval,13.0,166.0,101.0
21,0.1,eval,24.0,283.0,234.0
21,0.1,eval,7.0,1686.0,977.0
21,0.1,sprt,13.0,869.0,365.0
21,0.1,sprt,24.0,1281.0,478.0
21,0.1,sprt,7.0,2530.0,1489.0
21,0.1,lilt,13.0,269.0,101.0
21,0.1,lilt,24.0,419.0,101.0
21,0.1,lilt,7.0,1892.0,101.0
21,0.1,lila,13.0,106.0,101.0
