trial,alpha,alg,group,t,t-inv
0,0.1,eval,13.0,51.0,18.0
0,0.1,eval,24.0,71.0,36.0
0,0.1,eval,7.0,314.0,286.0
0,0.1,lilt,13.0,264.0,8.0
0,0.1,lilt,24.0,574.0,8.0
0,0.1,lilt,7.0,1075.0,17.0
0,0.1,lila,13.0,26.0,26.0
0,0.1,lila,24.0,36.0,26.0
0,0.1,lila,7.0,308.0,26.0
1,0.1,eval,13.0,88.0,12.0
1,0.1,eval,24.0,205.0,15.0
1,0.1,eval,7.0,371.0,146.0
1,0.1,lilt,13.0,219.0,8.0
1,0.1,lilt,24.0,552.0,8.0
1,0.1,lilt,7.0,613.0,19.0
1,0.1,lila,13.0,26.0,26.0
1,0.1,lila,24.0,141.0,26.0
1,0.1,lila,7.0,356.0,26.0
2,0.1,eval,7.0,61.0,30.0
2,0.1,eval,13.0,134.0,109.0
2,0.1,eval,24.0,201.0,167.0
2,0.1,lilt,7.0,136.0,34.0
2,0.1,lilt,13.0,207.0,43.0
2,0.1,lilt,24.0,506.0,34.0
2,0.1,lila,7.0,43.0,26.0
2,0.1,lila,13.0,127.0,35.0
2,0.1,lila,24.0,191.0,28.0
3,0.1,eval,13.0,143.0,52.0
3,0.1,eval,24.0,200.0,161.0
3,0.1,eval,7.0,208.0,9.0
3,0.1,lilt,13.0,254.0,195.0
3,0.1,lilt,24.0,312.0,195.0
3,0.1,lilt,7.0,430.0,6.0
3,0.1,lila,13.0,52.0,29.0
3,0.1,lila,24.0,197.0,29.0
3,0.1,lila,7.0,207.0,26.0
4,0.1,eval,13.0,96.0,57.0
4,0.1,eval,7.0,137.0,93.0
4,0.1,eval,24.0,208.0,64.0
4,0.1,lilt,13.0,224.0,12.0
4,0.1,lilt,24.0,420.0,12.0
4,0.1,lilt,7.0,598.0,139.0
4,0.1,lila,13.0,57.0,26.0
4,0.1,lila,24.0,96.0,26.0
4,0.1,lila,7.0,107.0,26.0
5,0.1,eval,13.0,103.0,60.0
5,0.1,eval,7.0,203.0,111.0
5,0.1,eval,24.0,331.0,103.0
5,0.1,lilt,13.0,342.0,270.0
5,0.1,lilt,7.0,378.0,270.0
5,0.1,lilt,24.0,574.0,270.0
5,0.1,lila,13.0,26.0,26.0
5,0.1,lila,7.0,199.0,26.0
5,0.1,lila,24.0,294.0,26.0
6,0.1,eval,13.0,37.0,22.0
6,0.1,eval,24.0,77.0,33.0
6,0.1,eval,7.0,424.0,279.0
6,0.1,lilt,13.0,77.0,7.0
6,0.1,lilt,24.0,141.0,7.0
6,0.1,lilt,7.0,534.0,16.0
6,0.1,lila,13.0,26.0,26.0
6,0.1,lila,24.0,26.0,26.0
6,0.1,lila,7.0,348.0,26.0
7,0.1,eval,13.0,81.0,49.0
7,0.1,eval,24.0,133.0,81.0
7,0.1,eval,7.0,242.0,122.0
7,0.1,lilt,13.0,159.0,123.0
7,0.1,lilt,24.0,333.0,123.0
7,0.1,lilt,7.0,450.0,123.0
7,0.1,lila,13.0,49.0,26.0
7,0.1,lila,24.0,95.0,26.0
7,0.1,lila,7.0,139.0,26.0
8,0.1,eval,13.0,103.0,35.0
8,0.1,eval,24.0,152.0,96.0
8,0.1,eval,7.0,262.0,42.0
8,0.1,lilt,13.0,193.0,15.0
8,0.1,lilt,24.0,323.0,15.0
8,0.1,lilt,7.0,801.0,15.0
8,0.1,lila,13.0,26.0,26.0
8,0.1,lila,24.0,104.0,26.0
8,0.1,lila,7.0,298.0,26.0
9,0.1,eval,13.0,99.0,60.0
9,0.1,eval,7.0,163.0,102.0
9,0.1,eval,24.0,268.0,99.0
9,0.1,lilt,13.0,328.0,166.0
9,0.1,lilt,7.0,499.0,166.0
9,0.1,lilt,24.0,548.0,166.0
9,0.1,lila,13.0,62.0,29.0
9,0.1,lila,7.0,162.0,26.0
9,0.1,lila,24.0,256.0,29.0
10,0.1,eval,13.0,57.0,31.0
10,0.1,eval,24.0,101.0,42.0
10,0.1,eval,7.0,280.0,122.0
10,0.1,lilt,13.0,105.0,57.0
10,0.1,lilt,24.0,221.0,57.0
10,0.1,lilt,7.0,354.0,57.0
10,0.1,lila,13.0,30.0,26.0
10,0.1,lila,24.0,58.0,26.0
10,0.1,lila,7.0,277.0,26.0
11,0.1,eval,13.0,111.0,79.0
11,0.1,eval,24.0,153.0,85.0
11,0.1,eval,7.0,350.0,331.0
11,0.1,lilt,13.0,390.0,285.0
11,0.1,lilt,7.0,549.0,9.0
11,0.1,lilt,24.0,585.0,285.0
11,0.1,lila,13.0,84.0,38.0
11,0.1,lila,24.0,156.0,36.0
11,0.1,lila,7.0,345.0,26.0
12,0.1,eval,7.0,104.0,65.0
12,0.1,eval,13.0,143.0,28.0
12,0.1,eval,24.0,241.0,112.0
12,0.1,lilt,7.0,124.0,119.0
12,0.1,lilt,13.0,293.0,119.0
12,0.1,lilt,24.0,337.0,119.0
12,0.1,lila,13.0,26.0,26.0
12,0.1,lila,7.0,84.0,26.0
12,0.1,lila,24.0,232.0,26.0
13,0.1,eval,13.0,78.0,29.0
13,0.1,eval,7.0,211.0,167.0
13,0.1,eval,24.0,246.0,218.0
13,0.1,lilt,13.0,310.0,11.0
13,0.1,lilt,7.0,407.0,8.0
13,0.1,lilt,24.0,655.0,11.0
13,0.1,lila,13.0,26.0,26.0
13,0.1,lila,7.0,173.0,26.0
13,0.1,lila,24.0,230.0,26.0
14,0.1,eval,13.0,131.0,75.0
14,0.1,eval,24.0,212.0,97.0
14,0.1,eval,7.0,598.0,316.0
14,0.1,lilt,13.0,370.0,323.0
14,0.1,lilt,24.0,508.0,323.0
14,0.1,lilt,7.0,833.0,323.0
14,0.1,lila,13.0,79.0,26.0
14,0.1,lila,24.0,191.0,26.0
14,0.1,lila,7.0,566.0,31.0
15,0.1,eval,13.0,133.0,55.0
15,0.1,eval,24.0,143.0,55.0
15,0.1,eval,7.0,221.0,94.0
15,0.1,lilt,13.0,228.0,11.0
15,0.1,lilt,24.0,316.0,9.0
15,0.1,lilt,7.0,420.0,203.0
15,0.1,lila,13.0,52.0,26.0
15,0.1,lila,24.0,56.0,26.0
15,0.1,lila,7.0,221.0,30.0
16,0.1,eval,13.0,132.0,103.0
16,0.1,eval,24.0,188.0,130.0
16,0.1,eval,7.0,348.0,315.0
16,0.1,lilt,13.0,245.0,14.0
16,0.1,lilt,24.0,325.0,14.0
16,0.1,lilt,7.0,771.0,210.0
16,0.1,lila,13.0,34.0,26.0
16,0.1,lila,24.0,154.0,26.0
16,0.1,lila,7.0,348.0,26.0
17,0.1,eval,13.0,137.0,90.0
17,0.1,eval,7.0,251.0,56.0
17,0.1,eval,24.0,303.0,106.0
17,0.1,lilt,13.0,414.0,284.0
17,0.1,lilt,7.0,450.0,284.0
17,0.1,lilt,24.0,883.0,284.0
17,0.1,lila,13.0,94.0,26.0
17,0.1,lila,7.0,250.0,26.0
17,0.1,lila,24.0,303.0,26.0
18,0.1,eval,13.0,125.0,31.0
18,0.1,eval,7.0,153.0,15.0
18,0.1,eval,24.0,206.0,94.0
18,0.1,lilt,7.0,245.0,11.0
18,0.1,lilt,13.0,263.0,19.0
18,0.1,lilt,24.0,388.0,19.0
18,0.1,lila,13.0,26.0,26.0
18,0.1,lila,7.0,135.0,26.0
18,0.1,lila,24.0,184.0,26.0
19,0.1,eval,13.0,158.0,80.0
19,0.1,eval,24.0,252.0,171.0
19,0.1,eval,7.0,436.0,111.0
19,0.1,lilt,13.0,252.0,188.0
19,0.1,lilt,7.0,558.0,188.0
19,0.1,lilt,24.0,702.0,188.0
19,0.1,lila,13.0,80.0,32.0
19,0.1,lila,7.0,147.0,26.0
19,0.1,lila,24.0,211.0,29.0
20,0.1,eval,13.0,84.0,61.0
20,0.1,eval,7.0,189.0,18.0
20,0.1,eval,24.0,349.0,83.0
20,0.1,lilt,7.0,304.0,11.0
20,0.1,lilt,13.0,345.0,8.0
20,0.1,lilt,24.0,538.0,8.0
20,0.1,lila,7.0,27.0,26.0
20,0.1,lila,13.0,61.0,26.0
20,0.1,lila,24.0,94.0,26.0
21,0.1,eval,13.0,128.0,46.0
21,0.1,eval,24.0,234.0,128.0
21,0.1,eval,7.0,474.0,64.0
21,0.1,lilt,13.0,249.0,234.0
21,0.1,lilt,24.0,326.0,234.0
21,0.1,lilt,7.0,837.0,234.0
21,0.1,lila,13.0,40.0,26.0
21,0.1,lila,24.0,149.0,26.0
21,0.1,lila,7.0,416.0,26.0
22,0.1,eval,13.0,134.0,61.0
22,0.1,eval,24.0,188.0,141.0
22,0.1,eval,7.0,244.0,32.0
22,0.1,lilt,13.0,307.0,223.0
22,0.1,lilt,24.0,405.0,223.0
22,0.1,lilt,7.0,412.0,22.0
22,0.1,lila,13.0,74.0,33.0
22,0.1,lila,24.0,183.0,26.0
22,0.1,lila,7.0,211.0,26.0
23,0.1,eval,13.0,66.0,34.0
23,0.1,eval,24.0,119.0,54.0
23,0.1,eval,7.0,588.0,451.0
23,0.1,lilt,13.0,156.0,15.0
23,0.1,lilt,24.0,204.0,15.0
23,0.1,lilt,7.0,739.0,6.0
23,0.1,lila,13.0,29.0,26.0
23,0.1,lila,24.0,69.0,26.0
23,0.1,lila,7.0,532.0,26.0
24,0.1,eval,13.0,106.0,36.0
24,0.1,eval,24.0,163.0,40.0
24,0.1,eval,7.0,588.0,377.0
24,0.1,lilt,13.0,182.0,50.0
24,0.1,lilt,24.0,352.0,50.0
24,0.1,lilt,7.0,822.0,11.0
24,0.1,lila,13.0,30.0,26.0
24,0.1,lila,24.0,50.0,26.0
24,0.1,lila,7.0,586.0,26.0
25,0.1,eval,13.0,112.0,69.0
25,0.1,eval,7.0,161.0,80.0
25,0.1,eval,24.0,196.0,116.0
25,0.1,lilt,13.0,218.0,188.0
25,0.1,lilt,7.0,312.0,188.0
25,0.1,lilt,24.0,546.0,188.0
25,0.1,lila,13.0,72.0,29.0
25,0.1,lila,7.0,84.0,26.0
25,0.1,lila,24.0,196.0,29.0
26,0.1,eval,13.0,93.0,31.0
26,0.1,eval,24.0,143.0,49.0
26,0.1,eval,7.0,286.0,110.0
26,0.1,lilt,13.0,245.0,187.0
26,0.1,lilt,24.0,418.0,187.0
26,0.1,lilt,7.0,608.0,187.0
26,0.1,lila,13.0,30.0,26.0
26,0.1,lila,24.0,53.0,26.0
26,0.1,lila,7.0,457.0,26.0
27,0.1,eval,13.0,64.0,48.0
27,0.1,eval,24.0,220.0,57.0
27,0.1,eval,7.0,633.0,390.0
27,0.1,lilt,13.0,254.0,57.0
27,0.1,lilt,24.0,639.0,57.0
27,0.1,lilt,7.0,1204.0,57.0
27,0.1,lila,13.0,44.0,26.0
27,0.1,lila,24.0,181.0,26.0
27,0.1,lila,7.0,562.0,26.0
28,0.1,eval,13.0,58.0,32.0
28,0.1,eval,24.0,96.0,37.0
28,0.1,eval,7.0,208.0,140.0
28,0.1,lilt,13.0,104.0,12.0
28,0.1,lilt,24.0,345.0,9.0
28,0.1,lilt,7.0,395.0,13.0
28,0.1,lila,13.0,29.0,26.0
28,0.1,lila,24.0,32.0,26.0
28,0.1,lila,7.0,176.0,26.0
29,0.1,eval,7.0,116.0,26.0
29,0.1,eval,13.0,165.0,73.0
29,0.1,eval,24.0,231.0,109.0
29,0.1,lilt,13.0,272.0,71.0
29,0.1,lilt,24.0,362.0,71.0
29,0.1,lilt,7.0,541.0,16.0
29,0.1,lila,7.0,70.0,26.0
29,0.1,lila,13.0,88.0,37.0
29,0.1,lila,24.0,191.0,33.0
30,0.1,eval,13.0,62.0,30.0
30,0.1,eval,24.0,125.0,33.0
30,0.1,eval,7.0,281.0,158.0
30,0.1,lilt,13.0,180.0,35.0
30,0.1,lilt,7.0,307.0,35.0
30,0.1,lilt,24.0,518.0,35.0
30,0.1,lila,13.0,26.0,26.0
30,0.1,lila,24.0,71.0,26.0
30,0.1,lila,7.0,252.0,26.0
31,0.1,eval,13.0,49.0,27.0
31,0.1,eval,7.0,323.0,147.0
31,0.1,eval,24.0,328.0,37.0
31,0.1,lilt,13.0,380.0,9.0
31,0.1,lilt,24.0,539.0,9.0
31,0.1,lilt,7.0,774.0,27.0
31,0.1,lila,13.0,26.0,26.0
31,0.1,lila,24.0,37.0,26.0
31,0.1,lila,7.0,250.0,26.0
32,0.1,eval,13.0,214.0,101.0
32,0.1,eval,7.0,353.0,284.0
32,0.1,eval,24.0,603.0,229.0
32,0.1,lilt,7.0,499.0,481.0
32,0.1,lilt,13.0,602.0,481.0
32,0.1,lilt,24.0,1022.0,481.0
32,0.1,lila,13.0,204.0,39.0
32,0.1,lila,7.0,330.0,26.0
32,0.1,lila,24.0,604.0,39.0
33,0.1,eval,13.0,163.0,55.0
33,0.1,eval,7.0,220.0,76.0
33,0.1,eval,24.0,372.0,343.0
33,0.1,lilt,7.0,389.0,233.0
33,0.1,lilt,13.0,425.0,233.0
33,0.1,lilt,24.0,681.0,233.0
33,0.1,lila,13.0,31.0,26.0
33,0.1,lila,7.0,220.0,26.0
33,0.1,lila,24.0,364.0,26.0
34,0.1,eval,13.0,94.0,42.0
34,0.1,eval,24.0,164.0,111.0
34,0.1,eval,7.0,416.0,129.0
34,0.1,lilt,13.0,164.0,121.0
34,0.1,lilt,24.0,434.0,121.0
34,0.1,lilt,7.0,559.0,121.0
34,0.1,lila,13.0,26.0,26.0
34,0.1,lila,24.0,121.0,26.0
34,0.1,lila,7.0,144.0,26.0
35,0.1,eval,24.0,54.0,31.0
35,0.1,eval,13.0,56.0,31.0
35,0.1,eval,7.0,126.0,63.0
35,0.1,lilt,24.0,74.0,44.0
35,0.1,lilt,13.0,78.0,44.0
35,0.1,lilt,7.0,162.0,44.0
35,0.1,lila,13.0,29.0,26.0
35,0.1,lila,24.0,31.0,26.0
35,0.1,lila,7.0,120.0,26.0
36,0.1,eval,13.0,103.0,50.0
36,0.1,eval,24.0,331.0,107.0
36,0.1,eval,7.0,402.0,179.0
36,0.1,lilt,13.0,432.0,306.0
36,0.1,lilt,24.0,659.0,306.0
36,0.1,lilt,7.0,749.0,306.0
36,0.1,lila,13.0,48.0,26.0
36,0.1,lila,24.0,292.0,26.0
36,0.1,lila,7.0,377.0,26.0
37,0.1,eval,13.0,131.0,47.0
37,0.1,eval,7.0,264.0,25.0
37,0.1,eval,24.0,298.0,188.0
37,0.1,lilt,13.0,262.0,11.0
37,0.1,lilt,24.0,452.0,11.0
37,0.1,lilt,7.0,685.0,210.0
37,0.1,lila,13.0,42.0,26.0
37,0.1,lila,24.0,228.0,26.0
37,0.1,lila,7.0,261.0,26.0
38,0.1,eval,13.0,105.0,61.0
38,0.1,eval,24.0,114.0,67.0
38,0.1,eval,7.0,522.0,131.0
38,0.1,lilt,13.0,233.0,214.0
38,0.1,lilt,24.0,399.0,214.0
