trial,alpha,alg,group,t,t-inv
0,0.1,eval,103.0,1943.0,1206.0
0,0.1,eval,28.0,1971.0,1171.0
0,0.1,eval,51.0,2094.0,1678.0
0,0.1,eval,80.0,4164.0,1687.0
0,0.1,eval,46.0,4602.0,1275.0
0,0.1,eval,81.0,7515.0,5478.0
0,0.1,eval,30.0,7577.0,4894.0
0,0.1,eval,29.0,7653.0,1678.0
0,0.1,eval,6.0,8371.0,5218.0
0,0.1,sprt,103.0,4616.0,1780.0
0,0.1,sprt,51.0,9888.0,2589.0
0,0.1,lilt,103.0,4330.0,101.0
0,0.1,lila,29.0,101.0,101.0
0,0.1,lila,76.0,101.0,373.0
0,0.1,lila,28.0,1501.0,200.0
0,0.1,lila,103.0,1762.0,101.0
0,0.1,lila,51.0,1994.0,101.0
0,0.1,lila,79.0,3960.0,159.0
0,0.1,lila,46.0,3983.0,101.0
0,0.1,lila,80.0,3983.0,101.0
0,0.1,lila,6.0,5445.0,193.0
0,0.1,lila,83.0,6032.0,753.0
0,0.1,lila,35.0,6158.0,294.0
0,0.1,lila,81.0,7515.0,158.0
0,0.1,lila,86.0,8608.0,101.0
0,0.1,lila,87.0,9417.0,244.0
1,0.1,eval,103.0,1368.0,478.0
1,0.1,eval,46.0,2242.0,590.0
1,0.1,eval,51.0,2332.0,571.0
1,0.1,eval,6.0,4008.0,474.0
1,0.1,eval,80.0,4008.0,478.0
1,0.1,eval,29.0,4721.0,4181.0
1,0.1,eval,79.0,5970.0,590.0
1,0.1,eval,11.0,7680.0,5068.0
1,0.1,eval,27.0,8038.0,2312.0
1,0.1,eval,81.0,8297.0,1507.0
1,0.1,eval,30.0,9373.0,1238.0
1,0.1,sprt,103.0,4029.0,1441.0
1,0.1,sprt,51.0,8042.0,2430.0
1,0.1,lilt,103.0,3569.0,101.0
1,0.1,lila,53.0,163.0,146.0
1,0.1,lila,106.0,322.0,314.0
1,0.1,lila,6.0,478.0,177.0
1,0.1,lila,103.0,590.0,101.0
1,0.1,lila,51.0,1491.0,101.0
1,0.1,lila,46.0,1987.0,101.0
1,0.1,lila,78.0,2312.0,101.0
1,0.1,lila,79.0,2400.0,164.0
1,0.1,lila,80.0,3577.0,101.0
1,0.1,lila,29.0,4513.0,426.0
1,0.1,lila,87.0,7006.0,224.0
1,0.1,lila,27.0,7082.0,112.0
1,0.1,lila,81.0,7518.0,101.0
1,0.1,lila,11.0,7736.0,101.0
1,0.1,lila,30.0,9213.0,439.0
2,0.1,eval,103.0,983.0,245.0
2,0.1,eval,46.0,1100.0,386.0
2,0.1,eval,80.0,1265.0,245.0
2,0.1,eval,79.0,1956.0,929.0
2,0.1,eval,51.0,2018.0,1272.0
2,0.1,eval,29.0,2031.0,1265.0
2,0.1,eval,6.0,4065.0,795.0
2,0.1,eval,78.0,5542.0,4444.0
2,0.1,eval,28.0,7690.0,2037.0
2,0.1,eval,4.0,7717.0,4913.0
2,0.1,sprt,103.0,4047.0,1086.0
2,0.1,sprt,51.0,8463.0,2055.0
2,0.1,lilt,103.0,3242.0,101.0
2,0.1,lila,103.0,578.0,101.0
2,0.1,lila,80.0,843.0,101.0
2,0.1,lila,46.0,983.0,101.0
2,0.1,lila,79.0,1101.0,117.0
2,0.1,lila,5.0,1171.0,180.0
2,0.1,lila,51.0,1590.0,101.0
2,0.1,lila,29.0,1935.0,230.0
2,0.1,lila,6.0,2838.0,101.0
2,0.1,lila,28.0,4363.0,145.0
2,0.1,lila,78.0,5328.0,101.0
2,0.1,lila,34.0,7017.0,107.0
2,0.1,lila,4.0,7614.0,142.0
